3.140000, -1.342129, 6.811562
3.150000, -1.273881, 6.837723
3.160000, -1.205379, 6.862516
3.170000, -1.136635, 6.885936
3.180000, -1.067665, 6.907980
3.190000, -0.998480, 6.928642
3.200000, -0.929096, 6.947918
3.210000, -0.859527, 6.965804
3.220000, -0.789785, 6.982298
3.230000, -0.719885, 6.997395
3.240000, -0.649842, 7.011092
3.250000, -0.579668, 7.023387
3.260000, -0.509379, 7.034278
3.270000, -0.438987, 7.043762
3.280000, -0.368508, 7.051837
3.290000, -0.297955, 7.058502
3.300000, -0.227343, 7.063755
3.310000, -0.156685, 7.067595
3.320000, -0.085996, 7.070022
3.330000, -0.015289, 7.071035
3.340000, 0.055420, 7.070633
3.350000, 0.126119, 7.068818
3.360000, 0.196792, 7.065589
3.370000, 0.267426, 7.060947
3.380000, 0.338006, 7.054892
3.390000, 0.408519, 7.047427
3.400000, 0.478950, 7.038552
3.410000, 0.549285, 7.028269
3.420000, 0.619511, 7.016581
3.430000, 0.689612, 7.003490
3.440000, 0.759576, 6.988998
3.450000, 0.829388, 6.973108
3.460000, 0.899033, 6.955823
3.470000, 0.968500, 6.937148
3.480000, 1.037772, 6.917085
3.490000, 1.106837, 6.895638
3.500000, 1.175680, 6.872813
3.510000, 1.244288, 6.848613
3.520000, 1.312648, 6.823043
3.530000, 1.380745, 6.796108
3.540000, 1.448565, 6.767815
3.550000, 1.516096, 6.738168
3.560000, 1.583324, 6.707173
3.570000, 1.650235, 6.674837
3.580000, 1.716816, 6.641166
3.590000, 1.783054, 6.606166
3.600000, 1.848935, 6.569846
3.610000, 1.914447, 6.532212
3.620000, 1.979575, 6.493271
3.630000, 2.044308, 6.453031
3.640000, 2.108632, 6.411501
3.650000, 2.172534, 6.368689
3.660000, 2.236001, 6.324603
3.670000, 2.299021, 6.279252
3.680000, 2.361582, 6.232645
3.690000, 2.423670, 6.184791
3.700000, 2.485274, 6.135701
3.710000, 2.546380, 6.085384
3.720000, 2.606977, 6.033849
3.730000, 2.667053, 5.981108
3.740000, 2.726595, 5.927171
3.750000, 2.785593, 5.872048
3.760000, 2.844033, 5.815751
3.770000, 2.901904, 5.758291
3.780000, 2.959194, 5.699679
3.790000, 3.015893, 5.639927
3.800000, 3.071989, 5.579047
3.810000, 3.127471, 5.517051
3.820000, 3.182327, 5.453952
3.830000, 3.236546, 5.389762
3.840000, 3.290118, 5.324495
3.850000, 3.343032, 5.258162
3.860000, 3.395278, 5.190778
3.870000, 3.446845, 5.122355
3.880000, 3.497722, 5.052909
3.890000, 3.547899, 4.982451
3.900000, 3.597367, 4.910997
3.910000, 3.646116, 4.838561
3.920000, 3.694135, 4.765158
3.930000, 3.741416, 4.690801
3.940000, 3.787948, 4.615506
3.950000, 3.833723, 4.539288
3.960000, 3.878731, 4.462162
3.970000, 3.922963, 4.384144
3.980000, 3.966411, 4.305249
3.990000, 4.009065, 4.225493
4.000000, 4.050918, 4.144892
4.010000, 4.091960, 4.063461
4.020000, 4.132185, 3.981219
4.030000, 4.171582, 3.898180
4.040000, 4.210146, 3.814361
4.050000, 4.247867, 3.729779
4.060000, 4.284739, 3.644452
4.070000, 4.320753, 3.558396
4.080000, 4.355904, 3.471628
4.090000, 4.390184, 3.384165
4.100000, 4.423585, 3.296026
4.110000, 4.456102, 3.207228
4.120000, 4.487728, 3.117788
4.130000, 4.518456, 3.027725
4.140000, 4.548280, 2.937056
4.150000, 4.577195, 2.845799
4.160000, 4.605194, 2.753974
4.170000, 4.632273, 2.661598
4.180000, 4.658424, 2.568689
4.190000, 4.683645, 2.475267
4.200000, 4.707928, 2.381350
4.210000, 4.731270, 2.286956
4.220000, 4.753666, 2.192105
4.230000, 4.775111, 2.096816
4.240000, 4.795601, 2.001107
4.250000, 4.815131, 1.904998
4.260000, 4.833699, 1.808508
4.270000, 4.851300, 1.711657
4.280000, 4.867931, 1.614463
4.290000, 4.883589, 1.516946
4.300000, 4.898269, 1.419126
4.310000, 4.911970, 1.321022
4.320000, 4.924689, 1.222654
4.330000, 4.936422, 1.124041
4.340000, 4.947169, 1.025203
4.350000, 4.956926, 0.926161
4.360000, 4.965691, 0.826933
4.370000, 4.973464, 0.727540
4.380000, 4.980242, 0.628001
4.390000, 4.986023, 0.528337
4.400000, 4.990808, 0.428567
4.410000, 4.994595, 0.328711
4.420000, 4.997382, 0.228789
4.430000, 4.999170, 0.128822
4.440000, 4.999958, 0.028829
4.450000, 4.999747, -0.071169
4.460000, 4.998535, -0.171154
4.470000, 4.996324, -0.271104
4.480000, 4.993113, -0.371000
4.490000, 4.988904, -0.470822
4.500000, 4.983697, -0.570550
4.510000, 4.977493, -0.670163
4.520000, 4.970294, -0.769643
4.530000, 4.962101, -0.868968
4.540000, 4.952915, -0.968120
4.550000, 4.942739, -1.067078
4.560000, 4.931575, -1.165823
4.570000, 4.919424, -1.264335
4.580000, 4.906289, -1.362594
4.590000, 4.892173, -1.460580
4.600000, 4.877078, -1.558274
4.610000, 4.861008, -1.655656
4.620000, 4.843966, -1.752708
4.630000, 4.825955, -1.849409
4.640000, 4.806979, -1.945740
4.650000, 4.787042, -2.041681
4.660000, 4.766147, -2.137215
4.670000, 4.744299, -2.232321
4.680000, 4.721502, -2.326980
4.690000, 4.697761, -2.421175
4.700000, 4.673080, -2.514885
4.710000, 4.647465, -2.608092
4.720000, 4.620920, -2.700777
4.730000, 4.593451, -2.792922
4.740000, 4.565063, -2.884509
4.750000, 4.535763, -2.975519
4.760000, 4.505555, -3.065933
4.770000, 4.474446, -3.155735
4.780000, 4.442442, -3.244905
4.790000, 4.409550, -3.333427
4.800000, 4.375776, -3.421281
4.810000, 4.341127, -3.508452
4.820000, 4.305609, -3.594921
4.830000, 4.269231, -3.680671
4.840000, 4.231998, -3.765684
4.850000, 4.193920, -3.849945
4.860000, 4.155002, -3.933435
4.870000, 4.115254, -4.016139
4.880000, 4.074682, -4.098040
4.890000, 4.033296, -4.179121
4.900000, 3.991102, -4.259367
4.910000, 3.948111, -4.338760
4.920000, 3.904330, -4.417286
4.930000, 3.859768, -4.494928
4.940000, 3.814435, -4.571671
4.950000, 3.768338, -4.647500
4.960000, 3.721488, -4.722400
4.970000, 3.673893, -4.796355
4.980000, 3.625564, -4.869351
4.990000, 3.576509, -4.941373
5.000000, 3.526740, -5.012406
